"corpus","user/arcady/selected_czech_statutes___2020_3"
"subcorpus","-"
Item,Frequency
"ve znění pozdějších předpisů",616
"podle zvláštního právního předpisu",464
"na území České republiky",340
"povolení k dlouhodobému pobytu",323
"bude potrestán odnětím svobody",286
"členského státu Evropské unie",245
"čin uvedený v odstavci",224
"let bude pachatel potrestán",220
"odnětím svobody až na",198
"potrestán odnětím svobody až",196
"a o změně některých",196
"podle jiného právního předpisu",191
"pro účely tohoto zákona",189
"k dlouhodobému pobytu za",184
"se pro účely tohoto",184
"jiného členského státu Evropské",176
"činem uvedeným v odstavci",168
"dlouhodobému pobytu za účelem",167
"povolení k trvalému pobytu",161
"ve znění zákona č",160
"o povolení k pobytu",153
"Evropského parlamentu a Rady",149
"nabytí právní moci rozhodnutí",148
"podle zvláštních právních předpisů",148
"právní moci rozhodnutí o",147
"pro sebe nebo pro",140
"sebe nebo pro jiného",136
"společnosti s ručením omezeným",136
"průkazu o povolení k",134
"o vydání povolení k",131
"má se za to",130
"o změně některých zákonů",129
"účely tohoto zákona rozumí",125
"o vině a trestu",118
"daně z přidané hodnoty",118
"a v přípravném řízení",117
"vydání povolení k dlouhodobému",101
"na šest měsíců až",98
"svobody na dvě léta",97
"v jiném členském státě",97
"vlivů na životní prostředí",97
"svobody na šest měsíců",97
"právní moci rozhodnutí soudu",95
"nárok na odpočet daně",94
"na dvě léta až",94
"Má se za to",94
"potrestán odnětím svobody na",93
"z jiného členského státu",91
"rozhodnutí soudu o prohlášení",91
"způsobem umožňujícím dálkový přístup",90
"léta až osm let",89
"až na dvě léta",87
"svobody až na dvě",87
"jako člen organizované skupiny",86
"na jeden rok až",85
"bez zbytečného odkladu po",83
"Odnětím svobody na dvě",83
"moci rozhodnutí soudu o",82
"bezpečnosti a ochrany zdraví",82
"z důvodů uvedených v",80
"a ochrany zdraví při",80
"ochrany zdraví při práci",79
"platí i v případě",79
"škody nebo nemajetkové újmy",78
"svobody na jeden rok",78
"fúze do obchodního rejstříku",76
"Směrnice Evropského parlamentu a",76
"nabytí účinnosti tohoto zákona",76
"státu Evropské unie nebo",76
"výkonu trestu odnětí svobody",76
"stanoví prováděcí právní předpis",75
"dvě léta až osm",75
"členských států Evropské unie",74
"datum nabytí právní moci",74
"v řízení před soudem",73
"víza k pobytu nad",72
"činný v trestním řízení",72
"mimo území České republiky",70
"za účelem strpění pobytu",70
"těžkou újmu na zdraví",70
"roky praxe v oboru",70
"osm let bude pachatel",70
"na náhradu škody nebo",69
"až osm let bude",69
"příslušníka občana Evropské unie",69
"soudu o prohlášení za",69
"dohody o vině a",69
"na vydání bezdůvodného obohacení",68
"rodinného příslušníka občana Evropské",68
"na tři léta až",68
"nároku na odpočet daně",68
"po dobu delší než",68
"obvodu nebo městské části",68
"o povolení k trvalému",67
"až na tři léta",67
"senátu a v přípravném",67
"z příjmů právnických osob",67
"léta nebo zákazem činnosti",66
"obchodních společností a družstev",66
"svobody až na tři",66
"v přípravném řízení státní",66
"nebo pro jiného značný",65
"rozhodnutí o správním vyhoštění",64
"přípravném řízení státní zástupce",64
"Odnětím svobody na šest",64
"svobody na tři léta",63
"pro jiného značný prospěch",63
"trestem bude pachatel potrestán",63
"o nařízení výkonu rozhodnutí",63
"bez zbytečného odkladu poté",61
"jiného prospěch velkého rozsahu",61
"jež má odkladný účinek",61
"činem pro sebe nebo",61
"léta až deset let",60
"nesmí být kratší než",60
"rok až pět let",60
"nebo pro jiného prospěch",59
"návrh na zahájení řízení",59
"o prohlášení za mrtvého",59
"jeden rok až pět",59
"Odnětím svobody na jeden",59
"o cestovním zdravotním pojištění",59
"do jiného členského státu",59
"pro jiného prospěch velkého",58
"vízum k pobytu nad",58
"v souvislosti s výkonem",58
"orgán činný v trestním",58
"za podmínek uvedených v",58
"o manželském majetkovém režimu",58
"na udržitelný rozvoj území",58
"takovým činem pro sebe",58
"účelem strpění pobytu na",57
"strpění pobytu na území",56
"dnů ode dne doručení",56
"městského obvodu nebo městské",56
"To platí i v",56
"karty vnitropodnikově převedeného zaměstnance",56
"zákazem činnosti nebo propadnutím",55
"o zvýšení základního kapitálu",55
"z příjmů fyzických osob",55
"takový čin v úmyslu",54
"činnosti nebo propadnutím věci",54
"zařízením akreditovaným Ministerstvem školství",54
"svobody na pět až",54
"za stavu ohrožení státu",54
"do jehož působnosti patří",54
"zařízením akreditovaným podle zvláštních",53
"platnosti povolení k dlouhodobému",53
"v němž je živnost",53
"vydaný zařízením akreditovaným podle",53
"vzdělání s maturitní zkouškou",52
"nebo jiný doklad o",52
"němž je živnost provozována",52
"rozdělení do obchodního rejstříku",52
"rozhodnutí o závazném posouzení",51
"až deset let bude",51
"akreditovaným podle zvláštních právních",51
"získat pro sebe nebo",51
"daně z příjmů právnických",51
"jehož působnosti patří odvětví",51
"střední vzdělání s maturitní",50
"deset let bude pachatel",50
"vlivů na udržitelný rozvoj",50
"Odnětím svobody na tři",50
"úmyslu získat pro sebe",50
"stavu ohrožení státu nebo",50
"jiný doklad o odborné",50
"o zahájení zadávacího řízení",50
"o odborné kvalifikaci pro",49
"až na jeden rok",49
"uveden jako den smrti",49
"právní poměry obchodních společností",49
"svobody až na jeden",49
"doklad o odborné kvalifikaci",49
"s místem plnění v",49
"poměry obchodních společností a",49
"v úmyslu získat pro",49
"zboží nebo poskytnutí služby",49
"oznámení o zahájení zadávacího",48
"schválení dohody o vině",48
"na evropském regulovaném trhu",48
"nebo za válečného stavu",47
"předseda senátu a v",47
"státu tvořícího Evropský hospodářský",47
"dnů za účelem strpění",47
"tvořícího Evropský hospodářský prostor",47
"v případě nedobytné pohledávky",47
"zajištění a udržení příjmů",47
"Odnětím svobody na pět",46
"státu nebo za válečného",46
"tři léta až deset",46
"se řídí právním řádem",46
"je cizinec povinen předložit",46
"činnost vydaný zařízením akreditovaným",46
"daně v případě nedobytné",45
"dnem nabytí účinnosti tohoto",45
"pracovních dnů ode dne",45
"ohrožení státu nebo za",45
"kvalifikaci pro příslušnou pracovní",45
"pro příslušnou pracovní činnost",45
"zboží z jiného členského",45
"šest měsíců až tři",44
"společnost s ručením omezeným",44
"nárokem na odpočet daně",44
"o změně a doplnění",44
"odborné kvalifikaci pro příslušnou",44
"z evidence Rejstříku trestů",44
"usnesení o nařízení výkonu",44
"s nárokem na odpočet",44
"s ručením omezeným nebo",44
"režimu jednoho správního místa",44
"na schválení dohody o",44
"na úřední desce soudu",44
"měsíců až tři léta",44
"od právní moci rozhodnutí",44
"příjmů z výkonu práv",44
"příslušnou pracovní činnost vydaný",43
"měsíců až pět let",43
"místem plnění v tuzemsku",43
"podnikání na kapitálovém trhu",43
"právní moci usnesení o",43
"přede dnem nabytí účinnosti",43
"k pobytu na území",43
"vyhodnocení vlivů na udržitelný",43
"pracovní činnost vydaný zařízením",43
"peněžitým trestem bude pachatel",43
"šest měsíců až pět",43
"daně z příjmů fyzických",42
"členským státem Evropské unie",42
"účely daně z přidané",42
"ustanovení tohoto zákona o",42
"a o změně a",42
"v oboru vzdělání zaměřeném",42
"základu daně v případě",42
"nebo na vydání bezdůvodného",42
"nebo peněžitým trestem bude",41
"let nebo propadnutím majetku",41
"které plyne příjem ze",41
"za účelem ochrany na",41
"účelem ochrany na území",41
"Proti rozhodnutí podle odstavce",41
"oblasti obrany nebo bezpečnosti",41
"ze které plyne příjem",41
"že se jedná o",41
"tvořících Evropský hospodářský prostor",41
"oboru vzdělání zaměřeném na",41
"náhradu škody nebo nemajetkové",41
"bez ohledu na to",41
"upravuje právní poměry obchodních",40
"který upravuje právní poměry",40
"pobytu za účelem ochrany",40
"území členských států Evropské",40
"osvědčení o rekvalifikaci nebo",40
"o rekvalifikaci nebo jiný",40
"majetku bude pachatel potrestán",40
"přímo použitelného předpisu Evropské",40
"pro účely daně z",40
"propadnutím majetku bude pachatel",40
"o udělení mezinárodní ochrany",40
"v jehož obvodu je",40
"daně s nárokem na",39
"v jehož obvodu má",39
"a to i v",39
"a to v rozsahu",39
"Osoba povinná k dani",39
"v oblasti obrany nebo",39
"na území členských států",39
"účelem společného soužití rodiny",39
"použitelného předpisu Evropské unie",39
"pět let bude pachatel",38
"až pět let nebo",38
"za účelem společného soužití",38
"dnů ode dne podání",38
"let nebo peněžitým trestem",38
"základního kapitálu nástupnické společnosti",38
"závažným způsobem narušit veřejný",38
"rekvalifikaci nebo jiný doklad",38
"podle právních předpisů upravujících",38
"posuzování vlivů na životní",38
"v oznámení o zahájení",37
"způsobem narušit veřejný pořádek",37
"nebo propadnutím majetku bude",37
"žádosti o vydání povolení",37
"příjem ze samostatné činnosti",37
"o změně některých souvisejících",37
"plyne příjem ze samostatné",37
"o povolení k dlouhodobému",37
"léta bude pachatel potrestán",36
"mrtvého uveden jako den",36
"obchodování na evropském regulovaném",36
"dodání zboží nebo poskytnutí",36
"na dvě léta nebo",36
"až pět let bude",36
"škody nebo jiné újmy",36
"změně některých souvisejících zákonů",36
"žádost o vydání povolení",36
"zanikající nebo rozdělované společnosti",36
"zúčastněné na přeshraniční přeměně",36
"nebo zařízením akreditovaným Ministerstvem",36
"na návrh státního zástupce",36
"za mrtvého uveden jako",36
"států tvořících Evropský hospodářský",35
"za podmínek stanovených tímto",35
"s maturitní zkouškou v",35
"podmínek stanovených tímto zákonem",35
"na vízum k pobytu",35
"která nesmí být kratší",35
"pět let nebo peněžitým",35
"pobytu za účelem investování",35
"na odpočet daně v",35
"svobody na osm až",35
"převodu jmění na společníka",35
"o přestupek podle odstavce",35
"prohlášení za mrtvého uveden",35
"slevu na dani podle",34
"v jiné položce této",34
"kulturní a jiné společenské",34
"v rozhodnutí soudu o",34
"s výjimkou uvedenou v",34
"dat s biometrickými údaji",34
"se dopustí přestupku tím",34
"se sídlem na území",34
"prohlášený za mrtvého nepřežil",34
"povolení k pobytu pro",34
"tři léta bude pachatel",34
"takovým činem značnou škodu",34
"o přechodném pobytu na",34
"návrh na povolení oddlužení",34
"mezi příjmy a výdaji",34
"přechodném pobytu na území",34
"území jiného členského státu",34
"ode dne podání žádosti",34
"maturitní zkouškou v oboru",34
"z důvodu uvedeného v",33
"nepřihlíží se k tomu",33
"výnosů z trestné činnosti",33
"návrhu na povolení oddlužení",33
"na území Evropské unie",33
"osoby zúčastněné na přeměně",33
"ode dne právní moci",33
"v řízení o pozůstalosti",33
"o posuzování vlivů na",33
"o případy uvedené v",33
"čin v úmyslu získat",33
"to i v případě",33
"a jiné společenské akce",33
"zaměstnance jiného členského státu",33
"účely daní z příjmů",33
"na území jiného členského",33
"jiným členským státem Evropské",33
"za účelem sezónního zaměstnání",33
"základního kapitálu do obchodního",33
"jiné položce této přílohy",33
"nesmí být delší než",33
"převedeného zaměstnance jiného členského",33
"podle jiných právních předpisů",33
"jednoho měsíce ode dne",33
"místo a okres narození",33
"vnitropodnikově převedeného zaměstnance jiného",33
"osoby zúčastněné na přeshraniční",33
"osoba povinná k dani",33
"soud a v přípravném",32
"k povaze a závažnosti",32
"se má za to",32
"pro oblast bezpečnosti a",32
"daň z přidané hodnoty",32
"se zpeněžením majetkové podstaty",32
"oblast bezpečnosti a ochrany",32
"k trvalému pobytu podle",32
"programu a studijním oboru",32
"potvrzení o přechodném pobytu",32
"aktualizace zásad územního rozvoje",32
"pokud se jedná o",32
"nebo nemajetkové újmy nebo",32
"za podmínek stanovených v",32
"kalendáře se zpeněžením majetkové",32
"v průběhu insolvenčního řízení",32
"se podává daňové přiznání",32
"podle zvláštní sazby daně",32
"pořízení zboží z jiného",32
"Odnětím svobody na osm",32
"odnětím svobody na šest",32
"tří měsíců ode dne",32
"kapitálu do obchodního rejstříku",32
"pobytu za účelem společného",31
"tři léta nebo zákazem",31
"od adresy místa pobytu",31
"obce s rozšířenou působností",31
"podle přímo použitelného předpisu",31
"způsobem stanoveným tímto zákonem",31
"šesti měsíců ode dne",31
"návrhu na schválení dohody",31
"vydání povolení k trvalému",31
"o snížení základního kapitálu",31
"studijním programu a studijním",31
"Nařízení Evropského parlamentu a",31
"pobytu na území na",31
"zápis do obchodního rejstříku",31
"k pobytu pro cizince",30
"povolení k přechodnému pobytu",30
"dobu pobytu na území",30
"srážkou podle zvláštní sazby",30
"se od adresy místa",30
"ode dne nabytí právní",30
"k obchodování na evropském",30
"na státní politiku zaměstnanosti",30
"osoby uvedené v odstavci",30
"zápisu fúze do obchodního",30
"na jehož území k",30
"a to až do",30
"přeměny do obchodního rejstříku",30
"splátkového kalendáře se zpeněžením",30
"za účelem vědeckého výzkumu",30
"dvě léta nebo zákazem",30
"dne nabytí právní moci",30
"příjmů ze závislé činnosti",30
"nárok na náhradu škody",29
"podmíněném zastavení trestního stíhání",29
"sídlo a identifikační číslo",29
"na území pobývá na",29
"právo na náhradu nákladů",29
"o způsobu řešení úpadku",29
"trestu obecně prospěšných prací",29
"změny právní formy do",29
"po právní moci usnesení",29
"řízení v prvním stupni",29
"k dani v jiném",29
"takovým činem těžkou újmu",29
"plněním splátkového kalendáře se",29
"práv a povinností z",29
"prostřednictvím veřejné datové sítě",29
"dnů za účelem sezónního",29
"doklad o cestovním zdravotním",29
"činem těžkou újmu na",29
"na pět až dvanáct",29
"o udělení dlouhodobého víza",29
"byl v rozhodnutí soudu",29
"řídí právním řádem státu",29
"místo a okres úmrtí",29
"osobou povinnou k dani",29
"dani v jiném členském",29
"usnesení valné hromady o",29
"soud i bez návrhu",29
"To platí i tehdy",28
"o podmíněném zastavení trestního",28
"listin o manželském majetkovém",28
"jehož území k úmrtí",28
"žádosti o vrácení daně",28
"který byl v rozhodnutí",28
"po rozhodnutí o úpadku",28
"orgán sociálně-právní ochrany dětí",28
"podle právního předpisu upravujícího",28
"se vztahuje i na",28
"podporu výzkumu a vývoje",28
"souladu s právními předpisy",28
"informačního systému smluvních států",28
"za ztrátu na výdělku",28
"oznámení o zahájení řízení",28
"nebo nemajetkové újmy v",28
"nemajetkové újmy v penězích",28
"činné v trestním řízení",28
"právních předpisů upravujících účetnictví",28
"s jiným právním předpisem",28
"podání žádosti o účast",28
"pro svolání valné hromady",28
"do jednoho měsíce ode",28
"a studijním oboru zaměřeném",28
"je Česká republika vázána",28
"území k úmrtí došlo",28
"bez nároku na odpočet",27
"oddlužení plněním splátkového kalendáře",27
"o vydání rozhodnutí o",27
"vyšší odborné vzdělání v",27
"změně některých dalších zákonů",27
"k uveřejnění způsobem podle",27
"v rozporu s jiným",27
"náhrada mzdy nebo platu",27
"pět až dvanáct let",27
"zákona o posuzování vlivů",27
"ve lhůtě podle odstavce",27
"na základě rámcové dohody",27
"do informačního systému smluvních",27
"v přípravném řízení soudce",27
"Evropské unie nebo jeho",27
"pro podání daňového přiznání",27
"do obchodního rejstříku a",27
"členském státě Evropské unie",27
"řízení podle tohoto zákona",27
"povinností z pracovněprávních vztahů",27
"studijním oboru zaměřeném na",27
"před zahájením insolvenčního řízení",27
"hromady o zvýšení základního",27
"Odnětím svobody až na",27
"práva a povinnosti z",27
"zákazu vstupu na sportovní",27
"právo na náhradu škody",27
"vysokoškolské vzdělání ve studijním",27
"valné hromady o zvýšení",27
"ve studijním programu a",27
"a povinností z pracovněprávních",27
"odborné vzdělání v oboru",27
"a v řízení před",26
"let nebo výjimečným trestem",26
"takový čin za stavu",26
"státním občanem České republiky",26
"Do práva autorského nezasahuje",26
"na uspokojení pohledávky ze",26
"Žádost o povolení k",26
"návrhu na zahájení řízení",26
"na tři léta nebo",26
"území České republiky a",26
"příslušník občana Evropské unie",26
"má právo na náhradu",26
"pro účely daní z",26
"o vydání zaměstnanecké karty",26
"vzdělání ve studijním programu",26
"prodloužení platnosti povolení k",26
"V takovém případě se",26
"základní kapitál nástupnické společnosti",26
"rozporu s jiným právním",26
"rezidenta jiného členského státu",26
"pořízení pro případ smrti",26
"vzdělání v oboru vzdělání",26
"právní formy do obchodního",26
"daně bez nároku na",26
"újmy v penězích nebo",26
"čin za stavu ohrožení",26
"podle tohoto zákona a",26
"povolení k dlouhodobému nebo",25
"nástupnické společnosti nebo družstva",25
"k dlouhodobému nebo trvalému",25
"průkaz o povolení k",25
"Nárok na vrácení daně",25
"kterou se mění směrnice",25
"po dobu pobytu na",25
"ze zdrojů v zahraničí",25
"zkouškou v oboru vzdělání",25
"o vydání modré karty",25
"v průběhu zdaňovacího období",25
"účasti v zadávacím řízení",25
"vydání průkazu o povolení",25
"formy do obchodního rejstříku",25
"který na území pobývá",25
"dnem následujícím po dni",25
"ve zvláštním režimu jednoho",25
"vznikla povinnost přiznat daň",25
"dvacet let nebo výjimečným",25
"smlouvy na veřejnou zakázku",25
"do šesti měsíců ode",25
"o podnikání na kapitálovém",25
"zvláštním režimu jednoho správního",25
"o změně některých dalších",25
"uspokojení pohledávky ze zajištění",25
"od daně s nárokem",25
"rozdíl mezi příjmy a",25
"tímto zákonem a stanovami",25
"ve výši průměrného výdělku",25
"ve spojení s organizovanou",25
"nároku na náhradu škody",24
"patřícího do likvidační podstaty",24
"veřejné obchodní společnosti nebo",24
"popřípadě více státních občanství",24
"spojení s organizovanou skupinou",24
"změně a doplnění některých",24
"tom má právní zájem",24
"vzhledem k povaze a",24
"pobytové karty rodinného příslušníka",24
"tomto zákoně České republiky",24
"základního kapitálu z vlastních",24
"v jehož obvodu se",24
"k dlouhodobému pobytu nebo",24
"se usnesl na tomto",24
"karty rodinného příslušníka občana",24
"podle tohoto zákona nebo",24
"pobytu za účelem strpění",24
"podmínek uvedených v odstavci",24
"se pouze poznamená do",24
"majetku patřícího do likvidační",24
"dlouhodobému nebo trvalému pobytu",24
"Parlament se usnesl na",24
"a za podmínek stanovených",24
"usnesl na tomto zákoně",24
"poplatníka daně z příjmů",24
"na tomto zákoně České",24
"sídlem na území České",24
"na tom má právní",24
"na podporu výzkumu a",24
"dokladu o cestovním zdravotním",24
"se pro účely daně",24
"od daně bez nároku",24
"slevy na dani podle",23
"rozhodnutí orgánu právnické osoby",23
"osoba se dopustí přestupku",23
"nárok na vrácení daně",23
"v souladu s právními",23
"do zahraničního obchodního rejstříku",23
"účely tohoto zákona se",23
"hospodaření nebo rozdíl mezi",23
"ve výši rozdílu mezi",23
"ledaže společenská smlouva určí",23
"o povinnosti opustit území",23
"až dvacet let nebo",23
"zápisem fúze do obchodního",23
"pouze poznamená do spisu",23
"souladu s tímto zákonem",23
"hospodářského nebo obchodního prospěchu",23
"na veřejné zdravotní pojištění",23
"nepřímého hospodářského nebo obchodního",23
"pobytu na území České",23
"Pro účely tohoto zákona",23
"podání návrhu na potrestání",23
"nebo nepřímého hospodářského nebo",23
"Pro řízení je příslušný",23
"datum narození a bydliště",23
"ve prospěch organizované zločinecké",23
"počtu účastníků zadávacího řízení",23
"pro zápis do obchodního",23
"který je fyzickou osobou",23
"na sociální zabezpečení a",23
"prospěch organizované zločinecké skupiny",23
"Kolektivní správce je povinen",23
"nebo rozdíl mezi příjmy",23
"ledaže se jedná o",23
"tohoto trestu též propadnutím",23
"územně členěného statutárního města",23
"připojištění se státním příspěvkem",23
"přímého nebo nepřímého hospodářského",23
"kapitálu z vlastních zdrojů",23
"pobytu za účelem vědeckého",23
"pro úmyslný trestný čin",23
"v rozporu se zákonem",23
"účely tohoto zákona považuje",23
"podle dosavadních právních předpisů",22
"které odpovídá podmínkám uvedeným",22
"nebo státu tvořícího Evropský",22
"občana Evropské unie nebo",22
"činného v trestním řízení",22
"trestu též propadnutím majetku",22
"rozhodnutí soudu prvního stupně",22
"odpovídá podmínkám uvedeným v",22
"za daň z přidané",22
"plnění při poskytnutí služby",22
"obchodníka s cennými papíry",22
"řízení před správním orgánem",22
"orgánu činného v trestním",22
"prvním úkonem v řízení",22
"důvodů hodných zvláštního zřetele",22
"jednací řízení bez uveřejnění",22
"rozhodnutí nebo jiného opatření",22
"a záznamu telekomunikačního provozu",22
"výše opravy základu daně",22
"po zahájení insolvenčního řízení",22
"na dokladu o cestovním",22
"v souladu s tímto",22
"zákonem a stanovami pro",22
"a o změně zákona",22
"vedle tohoto trestu též",22
"se pro účely daní",22
"místa pobytu na území",22
"ve společném jmění manželů",22
"nařízení Evropského parlamentu a",22
"uvedeného na dokladu o",22
"přiznání za zdaňovací období",22
"pořízením pro případ smrti",22
"jednoho roku ode dne",22
"z příjmů ze závislé",22
"K žádosti o vydání",22
"stanovené zvláštním právním předpisem",22
"s velkým počtem účastníků",22
"o prohlášení za nezvěstného",22
"osoba uvedená v odstavci",22
"zahájit jen na návrh",22
"řízení z moci úřední",22
"popřípadě vedle tohoto trestu",22
"újmy nebo na vydání",22
"zápisu změny právní formy",22
"nemajetkové újmy nebo na",22
"před zavlečením infekčního onemocnění",22
"má na území České",22
"o zahájení trestního stíhání",22
"odposlechu a záznamu telekomunikačního",22
"zúčtování záloh a daňového",21
"výjimečným trestem bude pachatel",21
"povaze a závažnosti spáchaného",21
"Evropské unie nebo státu",21
"se v insolvenčním řízení",21
"byl spáchán trestný čin",21
"bezpečnost státu nebo závažným",21
"po nabytí právní moci",21
"to neplatí v případě",21
"platnosti průkazu o povolení",21
"dnem právní moci rozhodnutí",21
"uvedených v příloze č",21
"k trvalému pobytu na",21
"rozhodnutí srážkami ze mzdy",21
"rozhlasového a televizního vysílání",21
"požívající výsad a imunit",21
"je v rozporu s",21
"vypořádání společného jmění manželů",21
"plátcem daně z přidané",21
"místo a stát narození",21
"posouzením vlivů na životní",21
"v době uzavření smlouvy",21
"zastupování státu ve věcech",21
"pro zastupování státu ve",21
"rozhodnutí o schválení přeměny",21
"zboží do jiného členského",21
"je příslušný obecný soud",21
"rok praxe v oboru",21
"informačního systému evidence obyvatel",21
"před zápisem fúze do",21
"základu daně určené kvalifikovaným",21
"zvýšení základního kapitálu z",21
"Seznamu listin o manželském",21
"opatření před zavlečením infekčního",21
"v případě úpadku pojišťovny",21
"k podání žádosti o",21
"zástupce nebo policejní orgán",21
"má nárok na odpočet",21
"Jednání není třeba nařizovat",21
"opravy základu daně určené",21
"unie nebo státu tvořícího",21
"důvodů uvedených v odstavci",21
"pomoci v hmotné nouzi",21
"profesní kvalifikace pro činnost",21
"území České republiky nebo",21
"s posouzením vlivů na",21
"podle věty první se",21
"o změně zákona č",21
"nebo závažným způsobem narušit",21
"na návrh insolvenčního správce",21
"společenská smlouva určí jinak",21
"v přípravném řízení na",21
"do tří měsíců ode",21
"činným v trestním řízení",21
"z trestné činnosti a",21
"právnické osoby zúčastněné na",21
"která je daňovým rezidentem",21
"záloh a daňového zvýhodnění",21
"v rozsahu stanoveném v",21
"dvanáct let bude pachatel",21
"a stanovami pro svolání",21
"v rozsahu nezbytném pro",21
"Evropské unie než České",21
"příjmení a ostatní jména",21
"trest obecně prospěšných prací",21
"rozporu s právními předpisy",21
"byť i z nedbalosti",21
"záměru na životní prostředí",21
"až dvanáct let bude",21
"trestu odnětí svobody nebo",21
"státu Evropské unie než",21
"Sb. a zákona č",21
"nebo výjimečným trestem bude",21
"ustanovení občanského soudního řádu",20
"se postupuje obdobně podle",20
"ze zdrojů na území",20
"na odpočet daně je",20
"v přímé souvislosti s",20
"dnů od právní moci",20
"tento zákon nestanoví jinak",20
"z agendového informačního systému",20
"na základě povolení k",20
"výsledek hospodaření nebo rozdíl",20
"na dobu delší než",20
"jiného státu tvořícího Evropský",20
"pokud tento zákon nestanoví",20
"platí obdobně i pro",20
"před uplynutím lhůty pro",20
"právo na uspokojení pohledávky",20
"řízení o návrhu na",20
"zdrojů na území České",20
"legalizaci výnosů z trestné",20
"s péčí řádného hospodáře",20
"a v jaké výši",20
"na náhradu nákladů řízení",20
"žádosti o udělení víza",20
"osvědčení pro zápis do",20
"na uspokojení ze zajištění",20
"k trestu odnětí svobody",20
"o prodloužení doby platnosti",20
"na povolení k dlouhodobému",20
"pobytu na území nebo",20
"přijaty k obchodování na",20
"unie než České republiky",20
"státu ve věcech majetkových",20
"zápisu rozdělení do obchodního",20
"jako zaknihované cenné papíry",20
"a adresa místa pobytu",20
"do společného jmění manželů",20
"nebo podnikající fyzická osoba",20
"daně určené kvalifikovaným odhadem",20
"zákonného zástupce nebo opatrovníka",20
"může soud na návrh",20
"státu nebo závažným způsobem",20
"v případech uvedených v",20
"doklad o zaplacení pojistného",20
"uvedeny v jiné položce",20
"kdo do řízení přistoupili",20
"Ministerstvo pro místní rozvoj",20
"až tři léta bude",20
"senátu soudu prvního stupně",20
"činnosti a financování terorismu",20
"nelze uplatnit opravné prostředky",20
"ve výkonu trestu odnětí",20
"působnosti podle tohoto zákona",20
"škodu nebo jinou újmu",20
"platnosti víza k pobytu",20
"o zastavení trestního stíhání",20
"měsíce následujícího po měsíci",20
"příjmy ze závislé činnosti",20
"proti legalizaci výnosů z",20
"v rozporu s právními",20
"zápis do veřejného rejstříku",20
"trestné činnosti a financování",20
"služby s místem plnění",20
"nebo adresa místa pobytu",20
"na podíl na zisku",20
"v souladu se zákonem",20
"zástupce pro oblast bezpečnosti",20
"návrh státního zástupce soudce",20
"snížení počtu účastníků zadávacího",20
"příjmení a datum narození",20
"pro účely tohoto ustanovení",20
"stanoveným tímto zákonem a",20
"pojistného uvedeného na dokladu",19
"který podal žádost o",19
"k dani z příjmů",19
"rozhodnutí o stanovení daně",19
"prostor jiný než garáž",19
"adresa místa trvalého pobytu",19
"zveřejní způsobem umožňujícím dálkový",19
"v Úředním věstníku Evropské",19
"to bez zbytečného odkladu",19
"s úředně ověřeným podpisem",19
"se narodil v cizině",19
"působící ve více státech",19
"o prodloužení platnosti povolení",19
"usnesení o nařízení likvidace",19
"pobytu cizince na území",19
"služby nebo stavební práce",19
"rezidentem jiného členského státu",19
"nebo jiného opatření orgánu",19
"mzdy nebo platu ve",19
"a řešení krize na",19
"právní moci tohoto rozhodnutí",19
"stanoví trest odnětí svobody",19
"s právními předpisy a",19
"Za přestupek podle odstavce",19
"ke zjištění skutkového stavu",19
"může v zadávací dokumentaci",19
"nezahrnuje nebytový prostor jiný",19
"zakázky v oblasti obrany",19
"a to nejpozději do",19
"ze států tvořících Evropský",19
"zajištění bezpečnosti a ochrany",19
"moci usnesení o nařízení",19
"která nezahrnuje nebytový prostor",19
"pokud nejsou uvedeny v",19
"a to po dobu",19
"příspěvku na státní politiku",19
"zaplacení pojistného uvedeného na",19
"nejsou uvedeny v jiné",19
"stanovami pro svolání valné",19
"o nařízení likvidace pozůstalosti",19
"přemístění sídla do zahraničí",19
"návrh na povolení reorganizace",19
"České republiky a o",19
"opatření orgánu obce v",19
"uplynutí lhůty pro podání",19
"daňovým rezidentem jiného členského",19
"stížnosti pro porušení zákona",19
"do řízení přistoupili jako",19
"znalce pro ocenění jmění",19
"opatřit sobě nebo jinému",19
"o změně právní formy",19
"zvláštního režimu jednoho správního",19
"podat přihlášku k registraci",19
"zákon stanoví trest odnětí",19
"valné hromady nástupnické společnosti",19
"o zaplacení pojistného uvedeného",19
"investování příjmů z výkonu",19
"na které se vztahuje",19
"účtu u peněžního ústavu",19
"z investování příjmů z",19
"ode dne následujícího po",19
